,lat,long,name,addr,uri,reviews,num_reviews,loc_type,description,price,zone
249,40.779731,-73.95993899999999,Memor Museum,"1130 Madison Ave, New York, NY 10028, USA",https://www.memormuseum.com/,Rating: 4.2,6659,Culture,museum,price level very cheap,Upper East Side North
250,40.776222,-73.962527,Skarstedt Gallery,"20 E 79th St, New York, NY 10075, USA",http://www.skarstedt.com/,Rating: 4.7,2876,Culture,art gallery,price level very cheap,Upper East Side North
251,40.776238,-73.962656,Acquavella,"18 E 79th St, New York, NY 10075, USA",http://www.acquavellagalleries.com/,Rating: 4.7,4709,Culture,"art gallery, tourist attraction, museum",price level very cheap,Upper East Side North
252,40.7766735,-73.9606094,Fu Qiumeng Fine Art,"65 E 80th St Ground Floor, New York, NY 10075, USA",http://fuqiumeng.com/,Rating: 5,17287,Culture,art gallery,price level very cheap,Upper East Side North
253,40.7770008,-73.9621343,Sprth Magers Gallery New York,"22 E 80th St 2nd Floor, New York, NY 10075, USA",http://spruethmagers.com/,Rating: 5,5348,Culture,art gallery,price level very cheap,Upper East Side North
254,40.7776775,-73.9484502,Spellman Gallery,"1672 1st Ave, New York, NY 10128, USA",https://www.spellmangallery.com/,Rating: 5,12332,Culture,"art gallery, furniture store, home improvement store, finance, home goods store, store",price level very cheap,Yorkville East
255,40.774648899999995,-73.9507902,Morning Calm Gallery  Framing,"1588 1st Ave #1, New York, NY 10028, USA",http://www.morningcalmgallery.com/,Rating: 5,8323,Culture,"art gallery, store",price level very cheap,Yorkville East
256,40.7765202,-73.9530588,Art and Framing Gallery II,"1615 2nd Ave, New York, NY 10028, USA",No URL,Rating: 4.3,5306,Culture,"art gallery, store",price level very cheap,Yorkville West
257,40.7746105,-73.9534523,Art For Eternity,"303 E 81st St, New York, NY 10028, USA",http://www.howardnowes.com/,Rating: 5,15093,Culture,art gallery,price level very cheap,Yorkville West
258,40.7743766,-73.9529045,Grooming Alchemist House of Barbers,"331 E 81st St, New York, NY 10028, USA",No URL,Rating: 4.3,16243,Culture,"barber shop, art gallery, hair salon, hair care, clothing store, home goods store, health, store",price level very cheap,Yorkville West
259,40.7849788,-73.9810919,laura solomon fine art,"411 W End Ave, New York, NY 10024, USA",http://www.laurasolomonfineart.com/,No rating,19135,Culture,art gallery,price level very cheap,Upper West Side South
260,40.7813241,-73.9739882,American Museum of Natural History,"200 Central Prk W, New York, NY 10024, USA",https://www.amnh.org/,Rating: 4.5,7306,Culture,"tourist attraction, planetarium, historical landmark, historical place, museum",price level very cheap,Upper West Side South
261,40.785877,-73.977283,Childrens Museum Of Manhattan,"212 W 83rd St, New York, NY 10024, USA",http://cmom.org/,Rating: 4.2,756,Culture,"tourist attraction, museum",price level very cheap,Upper West Side South
262,40.7816285,-73.9744255,Gilder Center for Science Education and Innovation,"415 Columbus Ave, New York, NY 10024, USA",https://www.amnh.org/exhibitions/permanent/gilder-center,Rating: 4.8,7037,Culture,museum,price level very cheap,Upper West Side South
263,40.7814802,-73.9732193,Hayden Planetarium,"200 Central Prk W, New York, NY 10024, USA",https://www.amnh.org/research/hayden-planetarium,Rating: 4.6,10876,Culture,"planetarium, tourist attraction, museum",price level very cheap,Upper West Side South
264,40.781506,-73.9734537,Rose Center for Earth and Space,"200 Central Prk W, New York, NY 10024, USA",https://www.amnh.org/exhibitions/permanent/rose-center,Rating: 4.6,6385,Culture,"tourist attraction, museum",price level very cheap,Upper West Side South
265,40.7855172,-73.970608,Bard Graduate Center,"18 W 86th St, New York, NY 10024, USA",http://www.bgc.bard.edu/,Rating: 4.5,10390,Culture,"university, art gallery",price level very cheap,Upper West Side South
266,40.7829796,-73.9589706,Solomon R Guggenheim Museum,"1071 5th Ave, New York, NY 10128, USA",https://www.guggenheim.org/,Rating: 4.3,10456,Culture,"tourist attraction, museum",price level very cheap,Upper East Side North
267,40.781264,-73.9603267,Neue Galerie New York,"1048 5th Ave, New York, NY 10028, USA",http://www.neuegalerie.org/,Rating: 4.4,14100,Culture,"tourist attraction, art gallery, museum",price level expensive,Upper East Side North
268,40.7843958,-73.9578732,Cooper Hewitt Smithsonian Design Museum,"2 E 91st St, New York, NY 10128, USA",https://www.cooperhewitt.org/,Rating: 4.4,14701,Culture,"museum, tourist attraction, historical landmark, historical place",price level very cheap,Upper East Side North
269,40.785334,-73.957351,The Jewish Museum,"1109 5th Ave &, E 92nd St, New York, NY 10128, USA",https://thejewishmuseum.org/,Rating: 4.4,9329,Culture,"gift shop, museum, performing arts theater, event venue, store",price level moderate,Upper East Side North
270,40.783428,-73.958326,Salon 94,"3 E 89th St, New York, NY 10128, USA",http://www.salon94.com/,Rating: 4.4,17346,Culture,art gallery,price level very cheap,Upper East Side North
271,40.7797998,-73.9538597,Heirlooms Antiques,"177 E 87th St, New York, NY 10128, USA",http://www.heirloomsnyc.com/,Rating: 4.5,14648,Culture,"art gallery, finance, home goods store, consultant, jewelry store, store",price level very cheap,Upper East Side North
272,40.7808566,-73.9484272,Valerie Goodman Gallery,"315 E 91st St, New York, NY 10128, USA",https://www.valeriegoodmangallery.com/,Rating: 4.4,17953,Culture,art gallery,price level very cheap,Yorkville West
273,40.7808566,-73.9484272,Upper East Modern,"315 E 91st St 5th Floor, New York, NY 10128, USA",No URL,Rating: 5,511,Culture,art gallery,price level very cheap,Yorkville West
274,40.7808566,-73.9484272,Syllee Antiques,"315 E 91st St Gallery 5S, New York, NY 10128, USA",https://www.syl-leeantiques.com/,Rating: 5,10466,Culture,"art gallery, jewelry store, home goods store, store",price level very cheap,Yorkville West
275,40.7808566,-73.9484272,Primavera Gallery,"315 E 91st St 6th floor, New York, NY 10128, USA",http://www.primaveragallery.com/,Rating: 4,9327,Culture,"art gallery, jewelry store, home goods store, store",price level very cheap,Yorkville West
276,40.7797978,-73.9478991,Disturb The Neighbors,"339 E 90th St suite d, New York, NY 10128, USA",http://dtngallery.com/,Rating: 5,1663,Culture,art gallery,price level very cheap,Yorkville West
277,40.7878474,-73.9764371,Air Mattress Gallery,"2350 Broadway #207, New York, NY 10024, USA",No URL,No rating,13230,Culture,art gallery,price level very cheap,Upper West Side South
278,40.785419,-73.9764332,Wild Geese Gallery,"473 Amsterdam Ave, New York, NY 10024, USA",http://wildgeesegallery.com/,Rating: 4.5,4861,Culture,art gallery,price level very cheap,Upper West Side South
279,40.7919527,-73.9730434,Metro Frame Art,"211 W 92nd St, New York, NY 10001, USA",http://www.metroframeart.com/,Rating: 5,2569,Culture,"art gallery, store, general contractor",price level very cheap,Upper West Side North
280,40.791264700000006,-73.97460989999999,Ran Art Gallery,"2449 Broadway Bet. 90th and 91st Street, 2447 Broadway, New York, NY 10024, USA",No URL,Rating: 4.6,7179,Culture,art gallery,price level very cheap,Upper West Side North
281,40.7878377,-73.969841,Hamburg Kennedy Photographs,"54 W 89th St, New York, NY 10024, USA",http://www.hkphotographs.com/,Rating: 2.3,16236,Culture,art gallery,price level very cheap,Upper West Side North
282,40.7863761,-73.9539649,Studio 11 Gallery by appointment only,"57 E 95th St, New York, NY 10128, USA",http://www.studioelevengallery.com/,Rating: 5,7085,Culture,art gallery,price level very cheap,Upper East Side North
283,40.7855606,-73.9546989,Meredith Palmer Gallery,"40 E 94th St APT 22D, New York, NY 10128, USA",No URL,No rating,6928,Culture,art gallery,price level very cheap,Upper East Side North
284,40.7924939,-73.95190889999999,Museum of the City of New York,"1220 5th Ave, New York, NY 10029, USA",https://www.mcny.org/,Rating: 4.5,4007,Culture,"tourist attraction, museum",price level cheap,East Harlem South
285,40.7928182,-73.94606069999999,Johnnys Spaha Salsa,"1708 Lexington Ave, New York, NY 10029, USA",http://spahasalsagallery.com/,Rating: 5,17213,Culture,museum,price level very cheap,East Harlem South
286,40.791642499999995,-73.945221,Julio Valdez Studio LLC,"176 E 106th St #4, New York, NY 10029, USA",http://jvsprojectspace.com,Rating: 3.8,17966,Culture,art gallery,price level very cheap,East Harlem South
287,40.7914868,-73.95203430000001,,"17 E 102nd St, New York, NY 10029, USA",No URL,No rating,10503,Culture,museum,price level very cheap,East Harlem South
288,40.794260099999995,-73.9724827,goldenlight visions LLC,"2543 Broadway, New York, NY 10025, USA",https://www.goldenlightvisions.com/,Rating: 5,2025,Culture,"art gallery, home goods store, electronics store, store",price level very cheap,Upper West Side North
289,40.79269370000001,-73.9745777,The Lusher Gallery LLC,"666 W End Ave, New York, NY 10025, USA",https://lushergallery.com/,Rating: 5,16117,Culture,art gallery,price level very cheap,Upper West Side North
290,40.795447,-73.972751,Alan Klotz Gallery,"740 W End Ave #52, New York, NY 10025, USA",No URL,No rating,16088,Culture,art gallery,price level very cheap,Upper West Side North
291,40.7950355,-73.9657324,Play Street Museum  Upper West Side,"805 Columbus Ave, New York, NY 10025, USA",https://www.uws.playstreetmuseum.com/,Rating: 4.9,10359,Culture,"playground, child care agency, museum, amusement center, store",price level very cheap,Manhattan Valley
292,40.7951431,-73.97176879999999,Housing Works Thrift Shops  Broadway  96th St,"2569 Broadway, New York, NY 10025, USA",http://www.housingworks.org/locations/category/thrift-shops/,Rating: 4,5316,Culture,"art gallery, furniture store, home improvement store, home goods store, discount store, clothing store, store",price level cheap,Upper West Side North
293,40.7929693,-73.9708277,Arts In Action VAP,"711 Amsterdam Ave, New York, NY 10025, USA",http://www.artsinactionvap.org/,Rating: 4.7,16097,Culture,"art gallery, child care agency",price level very cheap,Upper West Side North
294,40.7946001,-73.9629228,Peg Alston Fine Arts,"407 Central Prk W Apt 1c, New York, NY 10025, USA",No URL,Rating: 5,7413,Culture,art gallery,price level very cheap,Manhattan Valley
295,40.7931183,-73.9514063,El Museo del Barrio,"1230 5th Ave, New York, NY 10029, USA",http://www.elmuseo.org/,Rating: 4.4,10447,Culture,"tourist attraction, museum",price level very cheap,East Harlem South
296,40.793166199999995,-73.94415959999999,JVS Project Space Art  Framing Gallery,"181 E 108th St, New York, NY 10029, USA",http://www.jvsprojectspace.com/,Rating: 5,17756,Culture,art gallery,price level very cheap,East Harlem South
297,40.802938999999995,-73.969002,Nicholas Roerich Museum,"319 W 107th St, New York, NY 10025, USA",https://www.roerich.org/,Rating: 4.8,6244,Culture,"museum, tourist attraction",price level very cheap,Bloomingdale
298,40.7985741,-73.97267219999999,Jacaranda Tribal,"280 Riverside Dr, New York, NY 10025, USA",http://www.jacarandatribal.com/,Rating: 1,6985,Culture,art gallery,price level very cheap,Manhattan Valley
299,40.80027510000001,-73.97086999999999,SepiaEye,"321 W 103rd St A, New York, NY 10025, USA",http://sepiaeye.com/contact/,No rating,2956,Culture,art gallery,price level very cheap,Manhattan Valley
300,40.800968399999995,-73.96238679999999,Castelli Warehouse 19681971,"103 W 108th St, New York, NY 10025, USA",No URL,No rating,8164,Culture,art gallery,price level very cheap,Bloomingdale
301,40.803486799999995,-73.9456326,Heath Gallery,"24 W 120th St, New York, NY 10027, USA",https://www.heathgallerynewyork.com/,Rating: 4.8,2801,Culture,art gallery,price level very cheap,Central Harlem
302,40.8019821,-73.95020950000001,Millennium Art  Jewelry of Harlem,"102 W 116th St, New York, NY 10026, USA",No URL,Rating: 5,9802,Culture,"jewelry store, art gallery, store",price level very cheap,Central Harlem
303,40.8036356,-73.948821,X Gallery,"163 Malcolm X Blvd, New York, NY 10026, USA",http://www.xgallery.nyc/,Rating: 4.7,13285,Culture,art gallery,price level very cheap,Central Harlem
304,40.7993293,-73.94834569999999,Boseot,"1370 5th Ave, New York, NY 10026, USA",No URL,No rating,16708,Culture,art gallery,price level very cheap,Central Harlem
305,40.804991,-73.946338,Blue Leaf International Arts Foundation,"11 W 121st St, New York, NY 10027, USA",http://lloydtoone.com/,Rating: 4.4,5497,Culture,"art gallery, guest house, lodging",price level very cheap,Central Harlem
306,40.8096897,-73.9904431,ETERI Boutique,"268 Old River Rd, Edgewater, NJ 07020, USA",http://eterimens.com/,Rating: 5,14213,Culture,"coffee shop, gift shop, art gallery, tailor, shoe store, real estate agency, cafe, clothing store, food store, event venue, consultant, store, food",price level very cheap,
307,40.811922,-73.9854176,Arcana VIII Arts Salon,"473 River Rd #159, Edgewater, NJ 07020, USA",No URL,No rating,19527,Culture,"hair salon, art gallery, hair care",price level very cheap,
308,40.8103899,-73.9605406,Macy Art Gallery,"525 W 120th St, New York, NY 10027, USA",https://www.macyartgallery.com/,Rating: 5,19690,Culture,art gallery,price level very cheap,Morningside Heights
309,40.8079381,-73.9631966,LeRoy Neiman Gallery,"Columbia University – School of the Arts 2960 Broadway Suite 310 Dodge Hall, New York, NY 10027, USA",https://arts.columbia.edu/leroy-neiman-gallery,No rating,19749,Culture,art gallery,price level very cheap,Morningside Heights
310,40.8101348,-73.9633137,Altschul Tunnel Gallery,"Lower Level, Altschul Hall, 3009 Broadway, New York, NY 10027, USA",https://barnard.edu/eventsmgmt/spaces,No rating,11863,Culture,art gallery,price level very cheap,Morningside Heights
311,40.8082859,-73.9476926,The Studio Museum in Harlem,"144 W 125th St, New York, NY 10027, USA",https://www.studiomuseum.org/,Rating: 4.4,9578,Culture,"tourist attraction, museum",price level moderate,Central Harlem
312,40.809176699999995,-73.9526052,Dwyer Cultural Center,"USA Entrance on, West 123rd Street, 258 St Nicholas Ave, New York, NY 10027, USA",http://www.dwyerculturalcenter.org/,Rating: 4.6,9238,Culture,"cultural center, art gallery",price level very cheap,Central Harlem
313,40.810227999999995,-73.953773,Faison Firehouse Theater,"6 Hancock Pl, New York, NY 10027, USA",No URL,Rating: 4.6,2402,Culture,"performing arts theater, art gallery, event venue",price level very cheap,Morningside Heights
314,40.8079612,-73.9487314,Long Gallery Harlem,"2073 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",http://www.long.gallery/,Rating: 4.9,5584,Culture,art gallery,price level very cheap,Central Harlem
315,40.807947,-73.9486019,Curtiss Jacobs Gallery,"2075 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",https://www.curtissjacobs.gallery/,Rating: 5,5979,Culture,art gallery,price level very cheap,Central Harlem
316,40.8098897,-73.9430911,The National Jazz Museum in Harlem,"58 W 129th St Ground Floor, 2203, New York, NY 10027, USA",https://jmih.org/,Rating: 4.5,16889,Culture,"museum, tourist attraction",price level very cheap,Central Harlem North
317,40.8059867,-73.9463952,HomeToHarlem,"246 Malcolm X Blvd, New York, NY 10027, USA",http://hometoharlem.nyc/,Rating: 5,13068,Culture,art gallery,price level very cheap,Central Harlem
318,40.813534,-73.9607338,Insignia Artists Management,"160 Claremont Ave, New York, NY 10027, USA",https://www.insigniaartists.com/,No rating,4411,Culture,art gallery,price level very cheap,Morningside Heights
319,40.817108399999995,-73.9587229,The Wallach Art Gallery at Columbia University Lenfest Center of the Arts,"615 W 129th St, New York, NY 10027, USA",https://wallach.columbia.edu/,Rating: 4.6,16885,Culture,"museum, tourist attraction",price level very cheap,Manhattanville
320,40.8172559,-73.9587133,The Lenfest Center for the Arts,"615 W 129th St, New York, NY 10027, USA",https://www.lenfest.arts.columbia.edu/,Rating: 4.7,1839,Culture,"event venue, art gallery",price level very cheap,Manhattanville
321,40.8142947,-73.955999,Harlem International Museum of Black History  Culture,"504 W 126th St, New York, NY 10027, USA",http://harleminternationalmuseum.org/,Rating: 4,19283,Culture,museum,price level very cheap,Manhattanville
322,40.8134533,-73.95448379999999,Studio Museum 127,"429 W 127th St f2, New York, NY 10027, USA",https://www.studiomuseum.org/,Rating: 3.8,15677,Culture,museum,price level very cheap,Manhattanville
323,40.8136528,-73.9550734,Alethias Art,"461 W 126th St, New York, NY 10027, USA",http://aleathiasart.us/,Rating: 5,4847,Culture,"art gallery, painter",price level very cheap,Manhattanville
324,40.8150273,-73.9442713,Claire Oliver Gallery,"2288 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",http://www.claireoliver.com/,Rating: 4.3,19087,Culture,art gallery,price level very cheap,Central Harlem North
325,40.8148324,-73.9436934,STUDIO MUSEUM HARLEM,"2289 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",https://www.studiomuseum.org/,No rating,10995,Culture,museum,price level very cheap,Central Harlem North
326,40.82021,-73.95852909999999,New uncanny gallery,"2335 12th Ave, New York, NY 10027, USA",http://www.newuncanny.com/,Rating: 4.8,19265,Culture,art gallery,price level very cheap,Manhattanville
327,40.8213605,-73.9473024,Hamilton Grange National Memorial,"414 W 141st St, New York, NY 10031, USA",http://www.nps.gov/hagr/index.htm,Rating: 4.5,19419,Culture,"historical place, tourist attraction, museum, historical landmark",price level very cheap,Manhattanville
328,40.824548799999995,-73.95043629999999,Broodthaers Society of America,"520 W 143rd St, New York, NY 10031, USA",http://www.broodthaers.us/,Rating: 5,15982,Culture,art gallery,price level very cheap,Hamilton Heights
329,40.817488999999995,-73.941581,Kente Royal Gallery,"2373 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",https://www.kenteroyalgallery.com/,Rating: 4.9,5372,Culture,art gallery,price level very cheap,Central Harlem North
330,40.8245082,-73.9474111,Hamilton Landmark Galleries,"467 W 144th St, New York, NY 10031, USA",No URL,Rating: 4.8,12396,Culture,art gallery,price level very cheap,Hamilton Heights
331,40.8181537,-73.9439613,Big Sky Harlem Gallery,"247 W 138th St, New York, NY 10030, USA",No URL,No rating,4455,Culture,art gallery,price level very cheap,Central Harlem North
332,40.8221737,-73.939194,Underground Gallery,"2508 Adam Clayton Powell Jr Blvd, New York, NY 10039, USA",No URL,Rating: 4,4548,Culture,art gallery,price level very cheap,Central Harlem North
333,40.8273191,-73.9870719,F  D Frame Co Inc,"667 Anderson Ave, Cliffside Park, NJ 07010, USA",No URL,Rating: 4.6,2015,Culture,"art gallery, store",price level very cheap,
334,40.8264076,-73.94466870000001,Essie Green Galleries Inc,"4213, A, 419 Convent Ave, New York, NY 10031, USA",https://www.essiegreengalleries.com/,Rating: 4.6,15014,Culture,art gallery,price level very cheap,Hamilton Heights
335,40.8305666,-73.9469641,Zenith Art  Fashion,"594 W 152nd St, New York, NY 10031, USA",https://zenithartandfashion.com/,Rating: 4.8,16441,Culture,"museum, store",price level very cheap,Hamilton Heights
336,40.826412,-73.945236,The Phalanstery,"410 Convent Ave, New York, NY 10031, USA",https://www.thephalanstery.com/,No rating,5894,Culture,art gallery,price level very cheap,Hamilton Heights
337,40.833737,-73.9471085,American Academy of Arts and Letters,"Audubon Terrace, Broadway between West 155th and, W 156th St, New York, NY 10032, USA",http://www.artsandletters.org/,Rating: 4.9,8301,Culture,"art gallery, library",price level very cheap,Washington Heights South
338,40.833183,-73.946091,Hispanic Society Museum  Library,"3741 Broadway, New York, NY 10032, USA",http://www.hispanicsociety.org/,Rating: 4.4,9025,Culture,"tourist attraction, library, museum",price level very cheap,Washington Heights South
339,40.8304589,-73.94118999999999,Sugar Hill Childrens Museum of Art  Storytelling,"898 St Nicholas Ave, New York, NY 10032, USA",http://www.sugarhillmuseum.org/,Rating: 4.5,17612,Culture,"tourist attraction, art gallery, museum",price level very cheap,Hamilton Heights
340,40.8324894,-73.9426783,Sisters Uptown Bookstore,"1942 Amsterdam Ave, New York, NY 10032, USA",http://www.sistersuptownbookstore.com/,Rating: 4.8,15395,Culture,"book store, cultural center, internet cafe, art gallery, event venue, store",price level very cheap,Washington Heights South
341,40.8321465,-73.9452352,Childrens Cultural Center of Native America,"550 W 155th St, New York, NY 10032, USA",No URL,Rating: 4.8,10317,Culture,"cultural center, tourist attraction, museum",price level very cheap,Hamilton Heights
342,40.84623,-73.97810679999999,Original Art By Gilda,"340 Tremont Ave, Fort Lee, NJ 07024, USA",No URL,No rating,10117,Culture,art gallery,price level very cheap,
343,40.8483919,-73.9688268,Fort Lee Museum,"1589 Parker Ave, Fort Lee, NJ 07024, USA",https://www.fortleenj.org/facilities/facility/details/Fort-Lee-Museum-30,Rating: 4.6,9075,Culture,"tourist attraction, museum",price level very cheap,
344,40.850278499999995,-73.9624813,Fort Lee Historic Park Palisades Interstate Park Commission,"Hudson Terrace, Fort Lee, NJ 07024, USA",http://www.njpalisades.org/fortlee.html,Rating: 4.6,14825,Culture,"park, tourist attraction, museum",price level very cheap,
345,40.8557864,-73.99161149999999,NUART,"149 Broad Ave, Leonia, NJ 07605, USA",https://www.nuartleonia.org/,Rating: 5,6691,Culture,"art studio, art gallery",price level very cheap,
346,40.855267,-73.977552,Frames of Mine,"482 Main St, Fort Lee, NJ 07024, USA",https://framesofmine.com/,Rating: 4.8,11484,Culture,"art gallery, gift shop, home goods store, store",price level very cheap,
347,40.8514235,-73.9705604,Pure Bliss Yoga,"209 Main St 2nd Floor, Fort Lee, NJ 07024, USA",https://pureblissyoga.com/,Rating: 4.8,14340,Culture,"yoga studio, art gallery, fitness center, sports complex, gym, sports activity location, health",price level very cheap,
348,40.85161310000001,-73.9730476,Studio Berry Photography,"1633 Center Ave, Fort Lee, NJ 07024, USA",http://studioberry.com/,Rating: 4.5,10340,Culture,"art gallery, child care agency, clothing store, health, store",price level very cheap,
349,40.8511049,-73.96771,Barrymore Film Center,"153 Main St, Fort Lee, NJ 07024, USA",https://www.barrymorefilmcenter.com/,Rating: 4.7,16115,Culture,"movie theater, museum, event venue",price level very cheap,
350,40.855671,-73.96846,Paris Koh Fine Arts,"201 Brg Plz N #1, Fort Lee, NJ 07024, USA",http://pariskohfinearts.com/,Rating: 5,7160,Culture,art gallery,price level very cheap,
351,40.8623019,-73.98784669999999,Gallery Episode,"330 Broad Ave Unit B, Leonia, NJ 07605, USA",http://www.galleryepisode.com/,Rating: 5,2143,Culture,"art gallery, store",price level very cheap,
352,40.8572008,-73.9798713,ARABESQUE,"560 Main St, Fort Lee, NJ 07024, USA",http://www.arabesquenj.com/,Rating: 5,9796,Culture,"furniture store, art gallery, gift shop, home improvement store, home goods store, store",price level very cheap,
353,40.8683102,-73.9695579,Mostly Glass Gallery,"34 Hidden Ledge Rd, Englewood, NJ 07631, USA",http://mostlyglass.com/,No rating,17407,Culture,art gallery,price level very cheap,
354,40.7034205,-73.9921457,Time Out Market New York,"55 Water St, Brooklyn, NY 11201, USA",https://www.timeoutmarket.com/newyork/,Rating: 4.5,16570,"Restaurant, Bar","food court, banquet hall, market, bar, event venue, restaurant, food",price level moderate,DUMBO/Vinegar Hill
355,40.7038391,-73.99146209999999,Cecconis,"55 Water St, Brooklyn, NY 11201, USA",http://cecconisdumbo.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,Rating: 4.1,11021,Restaurant,"restaurant, food",price level moderate,DUMBO/Vinegar Hill
356,40.7026459,-73.993247,Grimaldis Pizzeria,"1 Front St, Brooklyn, NY 11201, USA",https://www.grimaldispizzeria.com/locations/1-front-street-brooklyn/,Rating: 4.2,18006,"Restaurant, Bar","pizza restaurant, wine bar, italian restaurant, bar, restaurant, food",price level moderate,DUMBO/Vinegar Hill
357,40.7027467,-73.9934349,Julianas,"19 Old Fulton St, Brooklyn, NY 11201, USA",https://www.julianaspizza.com/,Rating: 4.6,10080,Restaurant,"pizza restaurant, restaurant, food",price level moderate,DUMBO/Vinegar Hill
358,40.7026045,-73.9941637,Arabica,"20 Old Fulton St, Brooklyn, NY 11201, USA",https://arabicacoffeeus.com/,Rating: 4.4,11336,Restaurant,"coffee shop, cafe, food store, store, food",price level cheap,Brooklyn Heights
359,40.7005446,-73.9874945,Randolph Beer,"82 Prospect St, Brooklyn, NY 11201, USA",http://www.randolphbeer.com/,Rating: 4.3,6297,"Restaurant, Bar","video arcade, amusement center, pub, bar, event venue, restaurant, food",price level moderate,Downtown Brooklyn/MetroTech
360,40.7034118,-73.9918412,Bark Barbecue,"55 Water St #5FL, Brooklyn, NY 11201, USA",No URL,Rating: 4.2,19131,Restaurant,"barbecue restaurant, restaurant, food",price level very cheap,DUMBO/Vinegar Hill
361,40.7030842,-73.9940877,Shake Shack Dumbo,"2 Water St, Brooklyn, NY 11201, USA",https://www.shakeshack.com/location/dumbo-ny?utm_source=google&utm_medium=listing,Rating: 4.3,17770,Restaurant,"hamburger restaurant, sandwich shop, dessert restaurant, fast food restaurant, catering service, food delivery, meal takeaway, american restaurant, restaurant, food",price level moderate,DUMBO/Vinegar Hill
362,40.7000387,-73.9937693,Ingas Bar,"66 Hicks St, Brooklyn, NY 11201, USA",https://instagram.com/ingasbarnyc?igshid=YmMyMTA2M2Y=,Rating: 4.5,12514,Restaurant,"restaurant, food",price level moderate,Brooklyn Heights
363,40.7019271,-73.9894984,Westville Dumbo,"81 Washington St, Brooklyn, NY 11201, USA",https://westvillenyc.com/locations/westvile-dumbo/,Rating: 4.5,9085,Restaurant,"american restaurant, restaurant, food",price level moderate,DUMBO/Vinegar Hill
364,40.7016804,-73.986543,Devocin,"105 York St, Brooklyn, NY 11201, USA",http://www.devocion.com/,Rating: 4.4,14209,Restaurant,"coffee shop, cafe, food store, store, food",price level very cheap,DUMBO/Vinegar Hill
365,40.6983742,-73.993038,Vineapple,"71 Pineapple St, Brooklyn, NY 11201, USA",http://www.vineapple.cafe/,Rating: 4.5,6018,"Restaurant, Bar","restaurant, wine bar, coffee shop, cafe, italian restaurant, breakfast restaurant, bar, food store, store, food",price level moderate,Brooklyn Heights
366,40.7026036,-73.9869185,Lucky Rabbit Noodles,"151 Front St, Brooklyn, NY 11201, USA",https://luckyrabbitnoodles.square.site/,Rating: 4.7,16145,Restaurant,"restaurant, food",price level moderate,DUMBO/Vinegar Hill
367,40.7032815,-73.9923292,Butler,"40 Water St, Brooklyn, NY 11201, USA",http://www.butler-nyc.com/,Rating: 4.5,7815,Restaurant,"coffee shop, cafe, bakery, food store, food, store",price level cheap,DUMBO/Vinegar Hill
368,40.6974361,-73.9932444,Clarks,"80 Clark St, Brooklyn, NY 11201, USA",https://www.clarksdiner.com/,Rating: 4.4,10325,Restaurant,"diner, restaurant, food",price level moderate,Brooklyn Heights
369,40.7029376,-73.99056759999999,Evil Twin Brewing NYC  DUMBO,"43 Main St, Brooklyn, NY 11201, USA",https://eviltwin.nyc/location/dumbo-taproom/,Rating: 4.5,12928,Restaurant,"coffee shop, cafe, food store, food, store",price level moderate,DUMBO/Vinegar Hill
370,40.7027544,-73.9908837,Starbucks,"67 Main St, Brooklyn, NY 11201, USA",https://www.starbucks.com/store-locator/store/16940/,Rating: 3.8,9019,Restaurant,"coffee shop, breakfast restaurant, internet cafe, cafe, food store, restaurant, food, store",price level moderate,DUMBO/Vinegar Hill
371,40.7022385,-73.99319109999999,LB Spumoni Gardens,"46 Old Fulton St, Brooklyn, NY 11201, USA",https://spumonigardens.com/,Rating: 4.4,15464,Restaurant,"pizza restaurant, italian restaurant, restaurant, food",price level very cheap,Brooklyn Heights
372,40.7023726,-73.9875072,Superfine,"126 Front St, Brooklyn, NY 11201, USA",https://www.superfine.nyc/,Rating: 4.4,9219,"Restaurant, Bar","restaurant, brunch restaurant, bar, event venue, food",price level moderate,DUMBO/Vinegar Hill
373,40.7025037,-73.986314,BEEPUBLIC,"181 Front St, Brooklyn, NY 11201, USA",http://beepubliccoffee.com/,Rating: 4.6,11230,"Restaurant, Bar","coffee shop, cafe, vegan restaurant, vegetarian restaurant, bar, food store, store, restaurant, food",price level moderate,DUMBO/Vinegar Hill
374,40.7027648,-73.9812524,Vinegar Hill House,"72 Hudson Ave, Brooklyn, NY 11201, USA",http://www.vinegarhillhouse.com/,Rating: 4.4,19017,"Restaurant, Bar","fine dining restaurant, brunch restaurant, american restaurant, bar, restaurant, food",price level moderate,DUMBO/Vinegar Hill
375,40.7008302,-73.9883345,Bluestone Lane DUMBO Caf,"55 Prospect St, Brooklyn, NY 11201, USA",https://bluestonelane.com/coffee-shops/dumbo-55-prospect-st-brooklyn-new-york/?y_source=1_ODc5Mjg5NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Rating: 4.4,14107,"Restaurant, Bar","coffee shop, cafe, bar, food store, restaurant, food, store",price level moderate,DUMBO/Vinegar Hill
